124.04723371550051,-159.55304655896555,-17.965578135295438
-183.43899831682714,56.076088044321637,-19.765251459568141
126.13446715687002,-201.99300127303661,-17.966827464449125
-72.891483464607717,317.02729655474616,-20.470699479204413
-116.93304565304135,248.10499541488915,-20.668286830469881
277.93831019938818,-117.006304026309,-17.66949740676548
191.95174632357245,274.58618811846418,-19.671192114263846
-48.832484191216565,264.28299903244539,-20.368055362351512
-264.36507786413927,222.28476967284428,-20.871733951251386
276.75032156928887,109.26165792080334,-18.669307780199553
-247.85696484912296,-42.100554817677136,-19.967319801664203
152.58339323723916,293.64572863120799,-20.170982535849504
-136.71476558508775,49.206360118682284,-19.564022687944032
61.717454670542473,298.96559469944725,-20.369705428142026
-206.10217260274487,-162.32498583946187,-19.967770532189235
12.009025952684148,-281.88325648279971,-18.368636908272492
-122.89227499209669,-312.46677701205124,-19.27124023272286
-250.24712322856504,165.99532026457857,-20.769443539029737
-315.75435190140149,-133.73878908511608,-20.471586544800132
178.52492983875874,-187.47763197903981,-17.967632561103244
256.07365420789773,166.77084672628428,-19.06969495760503
161.3304242045302,141.06497310393277,-19.065973893746005
243.24416229058187,-79.55311698014367,-17.867501172331984
-264.46313866861027,124.66412113661633,-20.8690706124668
202.48844728282259,164.00096675375917,-18.967697940486929
321.18591614846105,-12.294401680481377,-17.970460826420165
-229.16433714943585,-231.24717016947628,-20.070693184331191
281.51584373148665,-183.3798022616611,-17.371224391779805
-244.87202301797862,-191.68927044319884,-20.169958851725383
-309.79078183052548,-87.421050556008694,-20.470487575056911
-1.4114516821725331,-105.25796188241287,-18.76324055129605
-45.848680908983802,-312.46667932068641,-18.870221839064371
193.23668658291166,-253.18646865765183,-17.870341401385346
269.79341421160717,223.7250010560079,-19.372011677786816
-318.63965853824249,-44.761488043563816,-20.170479098906156
-206.20725945551715,216.74544955559645,-20.66939858960599
29.804552984071236,356.36353642563591,-20.672438988128505
-150.63465179034054,274.80846988098909,-20.870092924818735
45.312277648135648,-82.210250019459963,-18.663060952068633
-246.56304736234091,-148.69582338754503,-20.268871416831409
269.48553694874687,-229.69632388893632,-17.472211901332173
-25.469231319824203,-262.15986860523532,-18.767831350512296
