6984.2151921668001,-4114.2070658369512,-7.9165468818910085
6940.0020147102496,-4093.1292812194797,-8.0546974529772797
7049.5246282757435,-4087.6504491842798,-7.5711893134075581
6987.2329989344162,-4049.940474802831,-7.7785283365717532
17349.931476910671,1365.9746509516133,-7.7896857212618897
17256.872834481434,1369.2055979400279,-7.9381082797650606
17306.999348339836,1381.1041872158075,-7.8764055220835871
17259.021387475244,1414.1902901900803,-8.2537800776966606
4661.2439409260396,-1292.1536810067382,-6.8958600731328943
4720.9940148219976,-1268.9069205411565,-7.1350850646296635
4611.1565465777985,-1260.3334022593845,-6.4530823008078073
4707.0956432249113,-1221.58669320238,-6.9155390505873697
6127.7861556974794,1584.7411766763685,-3.8016130533826527
6170.0608406201463,1619.9579006306988,-3.6512266290789057
6124.4337320059276,1640.3677212122384,-3.812524391202146
6215.6553177195583,1646.6406133516984,-3.4023283084727609
-149.13738840244741,8154.8973037386522,-27.4015593524623
-191.51470587019867,8161.2121301182433,-27.710804945829295
-230.01274178056497,8179.7154963661396,-27.835889096624669
-142.57192614005885,8202.211227793332,-27.562360186735077
-9106.6685967163339,14569.921552113767,-28.777370044000236
-9060.5949119357701,14581.810454813858,-28.939096800189873
-9131.5745428601331,14604.031312941623,-28.99132553016716
-9084.5162009593951,14628.886289677474,-28.681396711517664
-7789.3364989795737,26522.884263724802,-84.217878718618522
-7729.7736663686574,26541.092939915408,-84.221564784649672
-7826.423065562487,26567.181274673345,-84.748466044007728
-7779.6053329739843,26575.963648417091,-84.627987213189044
-10521.498047766205,36153.772791918687,-146.37813498006653
-10444.456701181298,36181.648763113204,-146.11040595487611
-10508.379663320706,36203.754014162187,-146.64135641653775
-10455.358668929712,36224.629842568233,-146.37336089157361
-1286.4058911797397,4625.6651290695663,-27.777119801849949
-1202.970584809203,4659.6909367850476,-27.685731631955377
-1308.7865833033638,4666.3286832388685,-27.911427266273677
-1259.460705130695,4684.0623598367165,-27.8145626775447
-4482.3640324171856,4448.3069987917152,-33.594626128518257
-4451.9447782497627,4482.2248311660678,-33.497191991598129
-4542.2463668387318,4488.9519276013971,-33.665568193527861
-4494.7146940562234,4501.7116745560343,-33.540954573705221
-7027.7253691108208,-4363.7576468433981,-44.630955776852943
-7007.4751524205503,-4322.1928518199147,-44.68025868547079
-6962.7559902111798,-4318.1791529114735,-44.628588516060518
-7044.7543298058663,-4299.4985163526808,-44.80588557155329
-7001.2449163154643,-4264.9030725914172,-44.73467790137579
-7057.1012508387648,-4256.7336405784436,-44.890707864533169
-10901.2071734249,-13873.137843997429,-59.828984215261698
-10943.021678229814,-13864.309518348986,-60.081251553060611
-10901.644928483411,-13827.263991534328,-59.729655771402577
-10965.809423218036,-13809.699492561334,-60.301340757016078
-25603.455394711822,-13277.306418575285,-85.285107250003421
-25658.838586191596,-13242.957250975047,-85.435765458602873
-25604.439655141534,-13232.652632712914,-85.195827892457601
-25556.709087813717,-13214.604253294148,-84.966944483277985
-28259.595913986046,-26086.976869052047,-181.11727231899022
-28314.594336430629,-26070.145772619828,-181.39188002029732
-28215.117575874188,-26058.843594904887,-180.50495683053668
-28262.802532168767,-26029.141647519395,-180.79408735583092
-3459.5468787992722,-3483.2330472031781,-36.755454559855252
-3415.9176385147134,-3480.561975978384,-36.530491274884298
-3373.7882116234546,-3442.9865408382843,-36.387595079961329
-3411.9581518296282,-3419.8383229077399,-36.495373560949247
-3455.3945599864492,-3405.8884726987194,-36.511241482174455
-3421.3152253925023,-3367.5396921095189,-36.472426385437984
-1598.9744150540907,-6225.9241672364615,-34.715378609280378
-1700.6627170094459,-6209.7827132381899,-35.025854288629944
-1647.109019618063,-6179.7468334012046,-34.982502662739989
-1710.9034963778677,-6164.685572798162,-34.984641397003998
